crd,subsidiaries
25005,13645
25005,8408
103739,46106
103739,45943
103739,13494
103739,15634
103739,30188
103739,30016
103739,7174
103739,130745
103739,136019
21831,103730
21831,141919
21831,126407
21831,120014
21831,100400
21831,103776
21831,35865
21831,33875
21831,35874
21831,29337
32383,109541
32383,145851
32383,105500
44324,120325
130139,116407
124519,110219
40368,113643
1346,139096
1424,79
1424,134776
1424,106201
1424,102920
1424,25574
1424,20989
1424,28432
1424,113359
24399,111528
24399,1625
24399,37733
24399,39631
24399,42890
24399,29106
24399,25025
118212,136836
6579,139046
6579,6958
6579,14073
6579,138902
6579,44018
6579,11181
6579,121263
6579,2202
6579,107173
6579,109648
6579,31194
127038,116574
41608,145460
3546,286260
172662,306760
172662,103848
172662,15883
172662,173734
172662,148477
172662,172663
172662,15634
172662,30016
172662,45943
172662,103934
172662,35682
172662,147382
172662,150987
172662,31334
172662,143809
172662,118787
172662,13494
172662,7174
172662,130745
172662,46106
44972,1512
44972,15950
44972,34754
44972,15840
44972,17580
44972,6695
44972,41795
44972,6959
44972,30686
44972,28078
44972,615
44972,8503
44972,6075
44972,14251
44972,4095
118639,282083
129837,108772
13092,167658
149073,297226
149073,307146
149073,300914
149073,302103
148927,163463
344,106518
155155,297470
104177,126159
104177,159545
104177,7868
41063,123652
283134,300803
283134,38901
283134,286464
24110,160569
24110,25878
24110,17708
24110,161420
24110,124744
24110,14840
24110,107367
24110,2998
24110,124982
24110,113506
24110,113042
133796,167775
133796,158328
148153,117476
104369,161183
104369,284290
104369,116632
104369,877
30721,149680
127142,165700
143624,152957
37613,107315
31312,145994
31312,159042
31312,174309
36500,174940
25766,126236
25701,22698
25701,25541
148960,295416
148960,291090
148960,286109
148960,152254
148960,137137
152765,149479
152765,158611
281867,146991
7031,173091
135674,7449
135674,1020
25184,154761
122782,126191
122782,129919
122782,1576
139919,162406
42310,138719
145126,130847
166846,7344
132038,133225
1342,173423
104277,108780
133804,139626
133804,36000
133804,103768
133804,120444
133804,133084
133804,39213
133804,10111
133804,3989
133804,7059
133804,15387
133804,17053
45025,165356
43303,42093
7720,105620
7720,108105
7720,144368
130755,130847
146726,292102
25745,301925
25745,300927
25745,300282
25745,167970
25745,297808
25745,297165
25745,297596
25745,293020
25745,292246
25745,297305
25745,285555
25745,122258
25745,288300
25745,291662
25745,289395
25745,289971
25745,288879
25745,287758
25745,106747
25745,282145
25745,285340
25745,283723
25745,284987
25745,286635
25745,284758
25745,286243
25745,287600
25745,283403
25745,281558
25745,129878
25745,282241
25745,281385
25745,282563
25745,281067
25745,277044
25745,221519
25745,221530
25745,175084
25745,174052
25745,171278
25745,173627
25745,168794
25745,168831
25745,15809
25745,165855
25745,166593
25745,166580
25745,159403
25745,159419
25745,159289
25745,156369
25745,152569
25745,152450
25745,148242
25745,145589
25745,145331
25745,145051
25745,143617
25745,143323
25745,143319
25745,110942
25745,109901
25745,141125
25745,124636
25745,105394
13178,154603
13178,153579
147941,119107
37584,283087
37584,109884
17028,20291
147282,153431
32829,32829
19253,133804
19253,133084
19253,106323
19253,7474
19253,104454
19253,40586
19253,3989
19253,7059
19253,39213
19253,10111
19253,7447
19253,15387
19253,23988
19253,17053
29581,145317
131353,133436
131353,3198
131353,14508
131353,36671
131353,7560
131353,40655
131353,106108
131353,107831
131353,121942
131353,107797
131353,41262
131353,41410
131353,112330
131353,47683
131353,112559
131353,29598
131353,18303
131353,35693
131353,107201
7874,110897
17116,111979
17116,102920
17116,25574
17116,47268
17116,18718
17116,18472
17116,20989
17116,1326
301312,281179
30397,294355
30397,284714
30397,149794
30397,284720
30397,157299
30397,166478
30397,301973
5611,282557
30767,144449
30767,116214
13642,299786
13642,108037
13642,11852
112297,128213
112297,121767
112297,867
112297,115152
112297,110683
112297,110665
112297,110647
112297,103816
112297,47363
112297,46504
112297,2347
287761,175226
47268,147382
47268,140185
47268,145995
47268,149711
47268,148403
47268,112161
47268,110618
47268,36671
47268,112559
47268,47658
47268,139308
47268,132246
47268,107644
47268,106983
47268,140314
47268,128557
47268,7560
47268,35693
47268,14508
47268,40655
47268,106108
47268,107831
47268,133402
47268,132057
47268,111208
47268,113972
47268,231
47268,105616
47268,107095
47268,17454
47268,105764
47268,105642
40710,118539
40710,32028
40710,46573
118232,134159
118232,104485
118232,103790
118232,103782
153008,173124
158892,154432
158892,147058
158892,104138
158892,123421
158892,153397
39550,106743
39550,277073
39550,112738
34786,125202
124348,115758
39457,116338
39457,107070
39457,107037
33150,127434
33150,44211
16328,105368
15650,129376
297979,301996
38964,154894
146085,119279
283996,113748
47957,173565
139176,124122
36259,148269
36259,3989
36259,106494
36259,34815
36259,37886
36259,2882
36259,107235
18004,290084
143865,131431
179512,304569
179512,160403
179512,137751
179512,18387
179512,115785
109064,156059
109064,146443
109064,108035
109064,107940
109064,166384
109064,110909
109064,139012
109064,152688
109064,142219
109064,140432
109064,137028
109064,110427
109064,110441
109064,14470
109064,107689
109064,110783
2240,4161
2240,110653
2240,149018
2240,139749
2240,25853
2240,121221
2240,6694
2240,705
17468,111500
17468,106853
148368,148758
10839,126045
1512,39978
1512,10485
45097,296798
118944,126216
39753,156971
126845,42887
39616,142095
47645,13572
47645,24928
47645,13256
47645,19242
47645,34815
47645,8194
47645,37886
47645,31299
47645,29357
47645,23302
47645,17007
47645,15340
47645,2882
47645,42954
47645,28872
47645,29645
47645,21644
47645,38181
47645,21675
47645,36259
47645,36461
47645,21543
47645,19948
47645,10332
47645,1703
47645,10299
101740,104878
101740,104746
101740,46380
101740,46379
101740,40904
101740,102820
101740,102760
101740,101780
101740,34148
101740,104263
101740,42239
101740,34214
40065,108078
124245,139321
144302,304981
35149,119043
155984,305262
25803,171471
25803,421
25803,133763
25803,23131
25803,7461
25803,171070
25803,126090
25803,13318
25803,3866
25803,165127
25803,110518
25803,109011
25803,10205
25803,108604
25803,505
25803,7684
15770,299918
15770,108899
15770,198515
15770,284066
15770,131684
15770,157592
15770,167882
15770,163016
15770,138802
15770,146110
6321,139135
6321,10205
6321,26506
6321,11176
6321,6363
157804,152971
21442,7456
281626,160363
131134,172024
124790,116408
124790,149823
124790,147732
124790,38379
124790,102580
124790,135924
124790,38599
7984,117681
28830,109018
28830,157070
28830,154410
28830,108290
28830,154003
28830,128219
28830,8258
28830,154725
28830,165822
28830,148024
28830,107423
28830,120387
17117,133719
17117,46346
17117,108718
25938,153588
25938,17073
36354,158813
142390,119094
47342,150886
47342,166845
47342,165776
47342,298
47342,110965
3586,293532
13847,150334
3049,121338
144445,145056
111668,108950
7059,119537
7059,153777
7059,133084
7059,15387
7059,17053
288568,116276
167601,151259
167601,118059
7683,41526
35045,44821
35045,556
26643,109845
122351,10948
130490,112248
145097,126927
30115,113013
30115,113617
30115,106297
137368,13071
137368,148243
137368,135625
137368,43773
11687,148386
11687,137795
148849,131988
44916,165930
44916,142580
44916,104963
44916,148959
44916,143681
44916,146426
44916,134176
44916,116379
44916,105726
44916,105819
44916,13620
44916,107134
44916,105492
44916,105480
44916,111944
44916,105519
44916,106609
126259,106156
126259,124089
126259,33856
126259,6255
103260,117958
46001,156789
26249,111503
4205,18387
4205,109631
20677,117836
20677,156345
20677,141883
20677,110283
131901,171792
159427,167651
159427,157827
159427,155253
154250,104948
154250,111715
154250,159475
43804,110593
32444,165436
32444,285648
32444,109485
32444,105644
32444,10358
32444,15340
32444,13572
32444,10299
32444,137888
127808,122482
18454,172524
18382,112221
18382,112224
165013,161514
165013,301997
165013,305956
165013,163564
165013,110126
165013,149653
165013,133267
19920,108266
19920,30648
305330,172754
131487,35560
17454,306148
17454,277132
17454,170663
17454,169829
17454,164503
17454,160617
17454,145995
17454,231
17454,112161
17454,107095
17454,133402
17454,105764
17454,36671
17454,128557
17454,7560
17454,106108
17454,111208
17454,105642
10410,38383
10410,10306
10410,107296
10410,22898
10410,105158
10410,3036
25574,28432
25574,79
25574,113359
25574,19920
25574,106201
25574,104234
25574,20989
25574,102920
3227,36427
3227,27332
3227,24645
3227,32444
143626,283487
289456,300651
289456,301013
38771,128453
138834,130836
128904,132678
3994,3994
172056,130849
44353,43622
44353,31133
139491,165782
139491,167263
139491,160080
139491,160157
139491,158784
139491,152294
139491,148943
139491,144537
139491,137519
139491,146043
139491,142979
139491,142922
139491,138208
139491,135898
139491,109103
139491,17917
139491,134009
139491,136979
139491,135952
139491,120936
139491,120934
139491,114716
139491,109106
139491,109099
139491,109101
139491,107580
139491,111871
40948,24706
111559,114927
111559,32691
111559,111198
111559,113359
111559,28432
111559,79
111559,42093
20989,111979
20989,102920
20989,1711
20989,17116
20989,18718
20989,25574
20989,1326
7925,110876
44211,127434
44211,33150
39654,121002
145544,8129
145544,23568
145544,126021
145544,10012
8352,165620
8352,145876
8352,108254
8352,665
22589,109875
22589,15296
147102,145658
112318,129024
6950,174809
282732,111231
8686,138961
131366,42239
131366,104263
107023,46749
28937,172378
28937,135143
146017,304834
146017,22998
42239,127818
20900,7353
20900,19138
35805,131276
31295,138902
31295,37426
31295,44018
31306,127672
31306,108113
31306,43793
31306,107850
31306,37404
31306,103899
31306,47340
31306,361
31306,41924
31306,3466
140393,115211
294417,286024
294417,144853
290173,153104
290173,151848
290173,166839
290173,168684
290173,161726
290173,5009
290173,128610
290173,169087
290173,109355
290173,128611
290173,105138
290173,105325
290173,106277
43593,5397
17526,25658
17526,110533
17526,44158
106213,309118
26598,116889
281951,273031
137636,111122
154358,45986
28575,141823
18553,11069
18553,266
133084,119537
133084,153777
133084,7059
133084,15387
133084,17053
37867,125991
151120,283555
151120,283901
47534,126593
47534,8076
21644,148269
21644,3989
21644,136865
21644,45744
21644,136016
21644,108803
21644,111289
21644,106256
21644,106494
21644,107183
21644,19242
21644,34815
21644,111091
21644,37886
21644,2882
21644,107235
21644,108934
21644,36259
21644,28872
21644,21675
39490,42887
39490,24234
19242,148269
19242,3989
19242,136016
19242,28872
19242,37886
19242,2882
19242,107235
19242,47645
19242,21675
19242,36259
19242,34815
754,139666
754,139526
754,136823
754,120186
754,119591
754,118540
754,108204
754,107302
754,109596
754,105075
754,2525
754,37306
754,104518
754,109112
27878,106523
27878,15356
37184,119003
37184,106006
37184,107807
37184,111261
37184,105724
37184,108513
37184,105426
37184,110363
37184,107223
37184,29645
37184,7834
37184,38030
37184,104979
37184,36929
37184,106468
37184,2682
37184,10409
37184,104981
37184,7862
37184,104983
30007,110825
30007,4257
30007,27107
30007,15708
30007,35490
136660,146821
14565,6670
23491,2739
159481,291069
17041,109817
2580,5178
2580,3870
2580,3978
2580,102780
2580,145
2580,14232
12963,128929
129754,795
139049,138556
37341,139135
37341,40395
37341,6363
37341,10205
37341,26506
37341,108257
37341,840
37341,104718
35513,283988
17510,104976
39623,105315
43741,290028
103714,120322
103714,24962
103714,29357
103714,41784
103714,44598
103714,37549
103714,15794
103714,104841
103714,105085
37583,105771
37583,130138
37583,10465
37583,109260
37583,105560
37583,10358
37583,105644
37583,109018
132791,33549
127716,3978
127716,2580
127716,145
127716,14232
127716,108881
127716,5178
127716,3870
47511,145167
145875,145828
29018,43352
29018,33933
104457,282643
168622,127844
168622,110552
168622,199
10883,110561
34767,43618
34767,33375
142894,118428
142894,33314
142894,140802
142894,124153
142894,124987
171970,168095
31195,31195
127257,129624
127257,112158
3198,36671
3198,35693
3198,133436
3198,131353
3198,7560
3198,112559
3198,112330
3198,107201
3198,40655
3198,106108
3198,14508
3198,47683
3198,41410
3198,41262
3198,18303
116757,111514
116757,5633
116757,124520
116757,119855
116757,119006
116757,100001
116757,18476
116757,39410
116757,7870
141363,143365
141363,170628
141363,18697
141363,14503
141363,151152
141363,32444
141363,109485
141363,140292
141363,30999
141363,104761
141363,145454
141363,10299
141363,13572
141363,15340
141363,10358
141363,105644
141363,165436
141363,43177
141363,34643
141363,124446
141363,137888
141363,30613
119340,145009
146430,171752
146430,168741
146430,166782
146430,148239
146430,148045
146430,108281
146430,7784
146430,108617
146430,104555
146430,108273
146430,108252
146430,17507
146430,6848
146430,13041
146430,115324
153587,109239
42542,123530
130320,148780
114006,165763
291005,134714
169544,299885
169544,283601
37550,111119
37550,137581
37550,110091
37550,106446
37550,21771
37550,105739
37550,105734
37550,329
37550,2881
41025,18456
41025,174182
41025,45993
15487,160386
11053,149021
14634,144486
122461,121546
31052,157034
31052,157909
31052,111470
31052,170062
31052,109684
31052,107144
31052,110045
41533,123539
154559,165758
154559,148802
297734,290637
28489,113420
8328,105215
10102,159045
10102,158507
10102,111863
10102,106648
10102,154682
119518,157067
119518,35230
8158,298155
8158,292786
8158,149326
8158,283680
8158,269982
8158,168956
8158,148519
8158,147255
8158,146221
8158,145166
8158,109609
6609,171971
6609,107586
31451,142203
104169,127610
104169,39416
26755,106275
25444,25444
39591,32496
150557,305170
150982,127422
150982,281511
150982,153189
150982,133370
150982,135622
150982,145420
150982,104156
150982,481
150982,28218
150982,793
42759,300359
42759,291690
42759,161293
42759,161045
42759,150900
42759,168796
42759,305708
42759,304477
42759,304307
42759,160980
42759,158744
42759,160114
42759,292459
42759,296294
42759,288053
42759,36509
42759,289751
42759,290012
42759,289550
42759,289202
42759,154425
42759,17917
42759,120934
42759,284464
42759,175228
42759,46585
42759,108260
42759,171640
42759,292280
42759,292449
42759,292450
42759,288050
42759,296116
42759,292552
42759,170801
42759,226598
42759,165796
42759,165782
42759,167263
42759,160080
42759,160157
42759,158784
42759,152294
42759,148943
42759,144537
42759,137519
42759,146043
42759,142979
42759,142922
42759,138208
42759,136979
42759,135952
42759,134009
42759,111871
42759,120936
42759,114716
42759,109106
42759,109099
42759,282791
42759,107580
42759,41924
42759,103787
42759,19662
42759,109120
27708,111320
27708,8352
27708,16686
27708,128504
27708,110264
27708,109732
27708,106466
27708,121291
27708,44057
27708,137115
6857,134918
6857,106743
6857,128132
6857,130758
6857,164420
6857,107951
6857,104543
6857,153456
6857,121942
